"[959.0974917615636, 908.0238095464911, 803.0581539984029]","[23.49087591697891, 11.394310995814509]","[1020.4982439845958, 956.5979353812361, 773.6667667514507]"
"[1020.4982439845958, 956.5979353812361, 773.6667667514507]","[11.013123890604055, 21.42522971872277]","[1071.6851664306605, 1000.6711387601385, 751.3810590822159]"
"[1071.6851664306605, 1000.6711387601385, 751.3810590822159]","[24.394943862022245, 26.469081913903654]","[1153.0517327936025, 1059.3116191651675, 738.8998162798046]"
"[1153.0517327936025, 1059.3116191651675, 738.8998162798046]","[0.1272927503803667, 26.230367719839734]","[1195.8200797604966, 1079.672127619492, 748.900249137627]"
"[1195.8200797604966, 1079.672127619492, 748.900249137627]","[8.032163170067898, 26.92718524447398]","[1255.801994597118, 1077.243969411804, 801.7705467489436]"
"[1255.801994597118, 1077.243969411804, 801.7705467489436]","[16.06898450073187, 3.6895085027308694]","[1284.4467856798117, 1075.1117640706943, 830.1990274887102]"
"[1284.4467856798117, 1075.1117640706943, 830.1990274887102]","[11.477597487490872, 4.073930281859593]","[1306.436290659843, 1079.5912289163198, 846.5358241403904]"
"[1306.436290659843, 1079.5912289163198, 846.5358241403904]","[22.77124838011513, 10.21006028070288]","[1356.2732646172599, 1100.618538965958, 875.1327489675837]"
"[1356.2732646172599, 1100.618538965958, 875.1327489675837]","[10.453118668285214, 27.877673984466327]","[1435.74542080365, 1137.3013819382486, 925.1375429408592]"
"[1435.74542080365, 1137.3013819382486, 925.1375429408592]","[12.552236733923861, 16.172172795078694]","[1480.5435478395425, 1148.8963038713719, 966.3254922898909]"
"[1480.5435478395425, 1148.8963038713719, 966.3254922898909]","[10.442709131432665, 3.959272131046224]","[1505.650624098074, 1156.8864947983964, 988.9184202182302]"
"[1505.650624098074, 1156.8864947983964, 988.9184202182302]","[26.3311438023866, 20.930719052450673]","[1589.7619636800252, 1198.8922141559556, 1054.2144284555063]"
"[1589.7619636800252, 1198.8922141559556, 1054.2144284555063]","[18.857056148746707, 16.735135611015295]","[1644.4387006004724, 1232.5037931108245, 1094.1533713481715]"
"[1644.4387006004724, 1232.5037931108245, 1094.1533713481715]","[19.37774289144817, 22.35754267742821]","[1728.8831609926826, 1286.8200590463491, 1158.6709732983088]"
"[1728.8831609926826, 1286.8200590463491, 1158.6709732983088]","[2.1791542551173357, 3.17013742890474]","[1737.7949481273358, 1292.394429629318, 1165.9763641416107]"
"[1737.7949481273358, 1292.394429629318, 1165.9763641416107]","[28.676730098427665, 11.627460954052847]","[1797.9378278686975, 1338.1142674978134, 1208.7625212924208]"
"[1809.4145999356504, 1348.0010365204805, 1216.0685484216299]","[20.27535983457441, 27.437654205793642]","[1869.8648776003467, 1352.703167913552, 1303.0057944933938]"
"[1869.8648776003467, 1352.703167913552, 1303.0057944933938]","[19.56920540545719, 28.529946023476008]","[1910.2172806890214, 1347.8966056203865, 1370.3391621941482]"
"[1826.9045116043533, 1272.2292932173586, 1317.9546633023233]","[14.664030523753505, 4.773785118714931]","[1771.4564069138873, 1225.9950251107302, 1281.459340594254]"
"[1771.4564069138873, 1225.9950251107302, 1281.459340594254]","[3.8945627253135937, 1.5839893305493857]","[1764.6650152382604, 1219.3820303768014, 1278.0907542134282]"
"[1764.6650152382604, 1219.3820303768014, 1278.0907542134282]","[16.875270595393527, 4.5723257395665895]","[1738.4486454104995, 1190.68498467462, 1268.5806291795568]"
"[1738.4486454104995, 1190.68498467462, 1268.5806291795568]","[8.456163291285248, 6.888222124699988]","[1712.6247630554483, 1157.2809766995786, 1264.8596360983024]"
"[1712.6247630554483, 1157.2809766995786, 1264.8596360983024]","[29.387004129399276, 29.3538985802575]","[1635.469138650809, 1051.7082596800406, 1262.51381912406]"
"[1635.469138650809, 1051.7082596800406, 1262.51381912406]","[18.97468049026532, 13.322952655981053]","[1600.8524541259446, 999.9944899253495, 1267.2341614244226]"
"[1600.8524541259446, 999.9944899253495, 1267.2341614244226]","[27.001744049829924, 17.439988105485554]","[1557.4679442228016, 912.4843435816312, 1296.5726502134771]"
"[1557.4679442228016, 912.4843435816312, 1296.5726502134771]","[22.913006904579483, 20.438205841163015]","[1534.5934276023602, 840.1605727718719, 1337.708319492841]"
"[1534.5934276023602, 840.1605727718719, 1337.708319492841]","[24.44097306071522, 6.376889930505825]","[1533.265207900815, 798.6024528882502, 1376.1606438781519]"
"[1533.265207900815, 798.6024528882502, 1376.1606438781519]","[6.120203703295191, 16.341902610376433]","[1539.2667749993825, 775.393657839036, 1406.2540185247472]"
"[1538.7776682296374, 768.1384720493044, 1412.6277047553046]","[22.35093601919354, 12.674478138401689]","[1493.0668396939577, 707.9704709899295, 1412.3419089560794]"
"[1493.0668396939577, 707.9704709899295, 1412.3419089560794]","[5.203871195475374, 17.399516038183044]","[1465.4158616245252, 672.0172970249722, 1412.4526128337013]"
"[1465.4158616245252, 672.0172970249722, 1412.4526128337013]","[24.5331069612449, 13.306534476106926]","[1410.7819990757293, 601.5725466775485, 1413.817154555748]"
"[1410.7819990757293, 601.5725466775485, 1413.817154555748]","[19.420962899514254, 1.701856307419528]","[1395.1683197098462, 564.9322794123165, 1429.5674367870847]"
"[1395.1683197098462, 564.9322794123165, 1429.5674367870847]","[20.2466938146015, 4.674395448562974]","[1395.0517557387907, 530.8973169925447, 1460.108571713036]"
"[1395.0517557387907, 530.8973169925447, 1460.108571713036]","[0.7946193896489528, 8.061346465443464]","[1397.7273726407557, 516.6022534109101, 1476.0084634680215]"
"[1397.7273726407557, 516.6022534109101, 1476.0084634680215]","[8.88435684321595, 4.433207437870772]","[1400.0781464881525, 499.26956273510206, 1494.3250570989233]"
"[1400.0781464881525, 499.26956273510206, 1494.3250570989233]","[3.453047438132378, 6.004959372369312]","[1401.9091394081856, 488.29363620284875, 1506.3567024965234]"
"[1401.9091394081856, 488.29363620284875, 1506.3567024965234]","[1.59110264751805, 11.792496365334442]","[1401.9569216010777, 472.78765849498444, 1520.4300214166947]"
"[1401.9569216010777, 472.78765849498444, 1520.4300214166947]","[13.51758225282242, 21.67200929357893]","[1386.660109882858, 407.5082580026324, 1561.2572691072858]"
"[1386.660109882858, 407.5082580026324, 1561.2572691072858]","[1.094641188084473, 15.21266572506536]","[1374.593167706089, 381.0651082220202, 1570.687103373635]"
"[1374.593167706089, 381.0651082220202, 1570.687103373635]","[3.907353798526132, 9.003396130836544]","[1360.7416441945363, 359.5995303740677, 1573.5491801164812]"
"[1360.7416441945363, 359.5995303740677, 1573.5491801164812]","[7.913597989934178, 10.730642320054962]","[1335.9283660290548, 326.30078020295934, 1574.3882745882795]"
"[1335.9283660290548, 326.30078020295934, 1574.3882745882795]","[15.87124706198951, 6.41584697039682]","[1310.5899958637635, 287.95495699532586, 1579.4162393929537]"
"[1310.1063027706607, 288.4293406701371, 1578.4966659956588]","[29.538251072542547, 10.431401968162145]","[1239.9516465375777, 247.6622008931722, 1544.0824867056974]"
"[1239.9516465375777, 247.6622008931722, 1544.0824867056974]","[7.103518188630362, 13.59055167435488]","[1205.5020140506113, 227.3191278359127, 1532.652937190961]"
"[1205.5020140506113, 227.3191278359127, 1532.652937190961]","[6.557881941125211, 5.353729418256189]","[1188.1041234428237, 219.88335121568437, 1526.2645275776542]"
"[1188.1041234428237, 219.88335121568437, 1526.2645275776542]","[4.711152679085652, 27.052732921066365]","[1141.3341577225224, 217.8084929110433, 1501.2186181846332]"
"[1141.3341577225224, 217.8084929110433, 1501.2186181846332]","[1.5327864968415683, 10.16241517699826]","[1110.8548665515445, 234.06591922202176, 1475.277185664189]"
"[1110.8548665515445, 234.06591922202176, 1475.277185664189]","[15.713275189525525, 22.706955287687546]","[1054.8423284610642, 287.34177892043476, 1413.5392240447945]"
"[1054.8423284610642, 287.34177892043476, 1413.5392240447945]","[29.932906193954118, 22.31023521303651]","[986.1701429017306, 361.84387621019647, 1335.3584502862218]"
"[986.1701429017306, 361.84387621019647, 1335.3584502862218]","[24.182288362439483, 12.03161028717452]","[914.1874437987211, 427.06472858249487, 1272.2747354244052]"
"[914.1874437987211, 427.06472858249487, 1272.2747354244052]","[11.86923160468802, 11.931007392590688]","[875.6918921987859, 457.8793400697284, 1245.968462707901]"
"[875.6918921987859, 457.8793400697284, 1245.968462707901]","[28.404386874746756, 28.785572538634504]","[793.8005644367166, 528.0589134746709, 1192.2276527996025]"
"[793.8005644367166, 528.0589134746709, 1192.2276527996025]","[21.826385602633554, 27.868743776275466]","[691.9779786719326, 627.3447050600599, 1123.321433502848]"
"[691.9779786719326, 627.3447050600599, 1123.321433502848]","[16.55811373537929, 27.99565809271123]","[636.5226971046663, 697.888495341053, 1070.3697790620768]"
"[636.5226971046663, 697.888495341053, 1070.3697790620768]","[15.145250615921606, 22.494307364388288]","[601.3546079409227, 760.9064571232005, 1017.2257195390711]"
"[601.3546079409227, 760.9064571232005, 1017.2257195390711]","[22.405997169177596, 25.640541435192254]","[569.9067371281901, 857.9353874413271, 929.1950112996195]"
"[569.9067371281901, 857.9353874413271, 929.1950112996195]","[23.94697793699222, 2.6648470036635397]","[552.9720066104342, 899.3686007943406, 897.6889216731873]"
"[552.9720066104342, 899.3686007943406, 897.6889216731873]","[26.98195139207272, 21.93829970085096]","[496.4957177268904, 985.0179682224787, 856.859333683855]"
"[496.4957177268904, 985.0179682224787, 856.859333683855]","[13.319114037633405, 7.517835465467716]","[473.195210146225, 1016.6835234748963, 848.0501087231403]"
"[473.195210146225, 1016.6835234748963, 848.0501087231403]","[13.235537246220645, 20.588365798293182]","[441.3868510083643, 1066.1914801024625, 836.589046212703]"
"[441.3868510083643, 1066.1914801024625, 836.589046212703]","[6.22430713962572, 19.601965713853527]","[428.6745390237797, 1106.72754569824, 821.8451559796711]"
"[428.6745390237797, 1106.72754569824, 821.8451559796711]","[23.11996072435318, 26.76411899137702]","[437.7682473800036, 1207.2236902969391, 771.7176157210356]"
"[437.7682473800036, 1207.2236902969391, 771.7176157210356]","[26.664231932412314, 20.94882354205747]","[456.9773017883711, 1281.383757642409, 743.0372361798431]"
"[456.9773017883711, 1281.383757642409, 743.0372361798431]","[11.350234818416077, 22.910054559422846]","[488.12511584147154, 1354.7730321774382, 719.2727220708776]"
"[488.12511584147154, 1354.7730321774382, 719.2727220708776]","[20.269738028030652, 11.251964711596484]","[519.3026161344986, 1410.3918346063035, 703.6336370044673]"
"[519.3026161344986, 1410.3918346063035, 703.6336370044673]","[23.183436183930535, 1.4602635853665091]","[531.7493554338777, 1447.462392259068, 708.5890663878073]"
"[531.7493554338777, 1447.462392259068, 708.5890663878073]","[4.868025711813289, 0.2547137124048582]","[532.2723999070495, 1459.471242506275, 715.7819135063487]"
"[452.20813765350357, 1376.038473212159, 766.9030967208633]","[24.41062791275704, 1.7364529427709519]","[402.7009990354878, 1307.19272283171, 800.9873997911453]"
"[402.7009990354878, 1307.19272283171, 800.9873997911453]","[1.8704391545859267, 28.614569812060935]","[373.5506841144451, 1257.4281504731673, 826.4501640161795]"
"[373.5506841144451, 1257.4281504731673, 826.4501640161795]","[28.49860396007468, 8.899278078708843]","[341.40190332876, 1206.5477278568387, 862.2148105875357]"
"[341.40190332876, 1206.5477278568387, 862.2148105875357]","[2.2215000084345684, 28.491272744411624]","[309.9518802331097, 1145.255293836287, 909.3174187598299]"
"[309.9518802331097, 1145.255293836287, 909.3174187598299]","[17.646507954922875, 0.7504579344156148]","[295.51376327448776, 1121.18593653535, 933.6010627053988]"
"[295.51376327448776, 1121.18593653535, 933.6010627053988]","[25.420533901249808, 24.15395129998905]","[286.59548266729536, 1052.1578259392932, 986.7544834888262]"
"[286.59548266729536, 1052.1578259392932, 986.7544834888262]","[1.9486086515841683, 21.63668658900194]","[283.2377761376473, 1004.1652243686793, 1035.8235167398932]"
"[283.2377761376473, 1004.1652243686793, 1035.8235167398932]","[21.70657468195919, 17.442061773583042]","[275.70955739105233, 967.1258449843899, 1094.8743855058306]"
"[275.70955739105233, 967.1258449843899, 1094.8743855058306]","[22.09972411350224, 29.497195103701742]","[286.1057601947399, 922.0217492101854, 1174.515672954861]"
"[286.1057601947399, 922.0217492101854, 1174.515672954861]","[4.453848840947847, 1.4944404106603992]","[293.47331587744054, 908.5936094492961, 1205.6226055993225]"
"[293.47331587744054, 908.5936094492961, 1205.6226055993225]","[19.839313462221227, 1.0777832816635713]","[313.28557969654463, 886.7360455320398, 1237.155517485898]"
"[313.28557969654463, 886.7360455320398, 1237.155517485898]","[14.750535583320854, 9.189131452797694]","[346.07572121083564, 854.7191847686584, 1267.773073074042]"
"[346.07572121083564, 854.7191847686584, 1267.773073074042]","[21.361832313390682, 25.174190460107962]","[427.0539879795293, 782.1164035162668, 1338.9373654690573]"
"[427.0539879795293, 782.1164035162668, 1338.9373654690573]","[26.170557464060334, 23.278242905712887]","[508.12003340584795, 716.9905217981336, 1410.5994358244866]"
"[508.12003340584795, 716.9905217981336, 1410.5994358244866]","[28.436169776663547, 9.055075741377445]","[569.9380181067671, 664.2331522014463, 1452.5313574871525]"
"[569.9380181067671, 664.2331522014463, 1452.5313574871525]","[26.91310909204218, 17.399312837164214]","[646.1390389391102, 587.9916203834515, 1484.240350361476]"
"[646.1390389391102, 587.9916203834515, 1484.240350361476]","[5.305142364906066, 17.050597493945414]","[695.1418330750847, 539.7071206598898, 1506.5953962796345]"
"[695.1418330750847, 539.7071206598898, 1506.5953962796345]","[28.744607721493043, 24.563252849069467]","[788.4556097095765, 455.1862129749758, 1561.4495087842258]"
"[788.4556097095765, 455.1862129749758, 1561.4495087842258]","[23.035448185014854, 12.074614409881818]","[841.2339767904587, 404.0438140928407, 1587.300136617738]"
"[841.2339767904587, 404.0438140928407, 1587.300136617738]","[1.4606731479578106, 12.168094119907]","[872.9775759848646, 373.1496324162868, 1602.6686520214996]"
"[872.9775759848646, 373.1496324162868, 1602.6686520214996]","[12.286599360408005, 19.17499671576672]","[930.61661502802, 327.5158685716007, 1642.624632764957]"
"[930.61661502802, 327.5158685716007, 1642.624632764957]","[19.886091871366695, 12.027517932654716]","[982.5034973638008, 290.19538647624984, 1679.5488686942397]"
"[982.5034973638008, 290.19538647624984, 1679.5488686942397]","[4.459326078932121, 8.087852756902107]","[1010.5833459133046, 270.9316870307532, 1698.9032871347708]"
"[1076.3962471598134, 158.77330033645453, 1680.7528553894322]","[11.635436680584137, 28.23588843921633]","[1144.003430297344, 140.88494785494294, 1746.7757293173302]"
"[1144.003430297344, 140.88494785494294, 1746.7757293173302]","[3.505220870781188, 5.3787627979572195]","[1156.0799229641696, 144.7966445772829, 1760.9617793356106]"
"[1156.0799229641696, 144.7966445772829, 1760.9617793356106]","[24.04587037194437, 8.152585048366488]","[1201.4366675477572, 160.60456446894656, 1807.8309838389926]"
"[1210.924514440702, 162.63240659059923, 1815.6695568504335]","[5.097282905386665, 22.498988272497392]","[526.1904856619987, 864.2175809373527, 953.0140540418121]"
"[526.1904856619987, 864.2175809373527, 953.0140540418121]","[4.9350161891445445, 15.247970128283818]","[559.5776396455634, 843.044112007966, 952.0318559750508]"
"[559.5776396455634, 843.044112007966, 952.0318559750508]","[25.556977971294614, 29.113886407266275]","[654.1043897889839, 771.6889015278234, 973.8118877592422]"
"[654.1043897889839, 771.6889015278234, 973.8118877592422]","[11.357295776743202, 8.671243048668135]","[683.140887530539, 750.9241720813177, 982.8240698192187]"
"[683.140887530539, 750.9241720813177, 982.8240698192187]","[23.84478456095896, 25.156723548464893]","[772.2348216222333, 693.4861640479372, 1014.1843125023787]"
"[772.2348216222333, 693.4861640479372, 1014.1843125023787]","[26.418267908021978, 11.126514392333858]","[840.4012117453246, 666.9242510982863, 1031.1082371424495]"
"[840.4012117453246, 666.9242510982863, 1031.1082371424495]","[19.71160172616703, 8.258451429450904]","[882.861690183689, 666.5897418907674, 1030.757451583058]"
"[882.861690183689, 666.5897418907674, 1030.757451583058]","[20.99599002107251, 6.418861433687269]","[929.439102970261, 685.7870268021725, 1016.5941678615727]"
"[929.439102970261, 685.7870268021725, 1016.5941678615727]","[8.435432682616792, 5.605699384744004]","[947.7941159227634, 700.4123401096047, 1005.7854473881656]"
"[947.7941159227634, 700.4123401096047, 1005.7854473881656]","[6.780120353719327, 18.488386791137398]","[981.3298899071008, 722.274042746299, 993.043148722694]"
"[981.3298899071008, 722.274042746299, 993.043148722694]","[24.747938418007855, 2.7520945622320783]","[1023.4001971985906, 758.6001078474179, 972.3403044336453]"
"[1023.4001971985906, 758.6001078474179, 972.3403044336453]","[0.6770616652425343, 14.214618978408275]","[1042.3541862643906, 778.7244503820976, 960.6824707586268]"
"[1042.3541862643906, 778.7244503820976, 960.6824707586268]","[11.22215896272853, 11.561850990425963]","[1073.7665834800644, 804.2660976309085, 950.6219626110318]"
"[1073.7665834800644, 804.2660976309085, 950.6219626110318]","[3.9775206626194137, 4.156704004329901]","[1086.2000881080612, 814.3941499089738, 947.1891423606799]"
"[1086.2000881080612, 814.3941499089738, 947.1891423606799]","[14.505146281934318, 26.09026076201785]","[1160.3507217803115, 861.7244324818057, 945.9611606911195]"
"[1160.3507217803115, 861.7244324818057, 945.9611606911195]","[25.83566350396568, 17.30576242972464]","[1230.422799265399, 905.8579275758975, 955.0453941840146]"
"[1230.422799265399, 905.8579275758975, 955.0453941840146]","[17.331763660875048, 0.06895287505427006]","[1257.4718457899248, 931.5503222877012, 952.2934437211674]"
"[1257.4718457899248, 931.5503222877012, 952.2934437211674]","[28.61418471816769, 9.476846958284062]","[1297.1509091193554, 1004.5165210334621, 914.789987390095]"
"[1297.1509091193554, 1004.5165210334621, 914.789987390095]","[11.149293091842727, 20.587622420860512]","[1322.715090895428, 1060.1470519142617, 882.6432641121213]"
"[1322.715090895428, 1060.1470519142617, 882.6432641121213]","[27.808970006618274, 11.69418439665507]","[1349.605808295389, 1120.450801144187, 847.5500680105276]"
"[1349.605808295389, 1120.450801144187, 847.5500680105276]","[27.16961483906998, 5.369579674556544]","[1354.860247106579, 1170.6301077580824, 800.3992811026882]"
"[1354.860247106579, 1170.6301077580824, 800.3992811026882]","[6.7002178824738845, 23.279611778566423]","[1350.6070075288371, 1222.3257539567758, 740.7027533268658]"
"[1350.6070075288371, 1222.3257539567758, 740.7027533268658]","[2.57027598609997, 19.804991237561307]","[1364.5823796135028, 1256.5777137732666, 719.0463342175176]"
"[1364.5823796135028, 1256.5777137732666, 719.0463342175176]","[15.168221121205024, 23.355354164481614]","[1403.6812580739047, 1314.3820579526869, 701.3169570657336]"
"[1403.6812580739047, 1314.3820579526869, 701.3169570657336]","[10.492146958438052, 28.12874166245126]","[1479.8382403540802, 1393.8541737263122, 710.3480960868833]"
"[1479.8382403540802, 1393.8541737263122, 710.3480960868833]","[9.892007217199112, 28.297545156887313]","[1543.569383435063, 1434.9324031040976, 751.499914489749]"
"[1547.2794191342848, 1436.0072704817792, 755.4036807406553]","[14.835276327810128, 27.558064021385515]","[1560.0783509371606, 1389.5023789338434, 820.575786300577]"
"[1560.0783509371606, 1389.5023789338434, 820.575786300577]","[22.410937070837214, 26.849799143644717]","[1561.065182040955, 1332.7153119029435, 880.2115328604597]"
"[1561.065182040955, 1332.7153119029435, 880.2115328604597]","[3.0733715494846834, 28.03652007379009]","[1550.099142723642, 1286.9500037967948, 912.6742640573196]"
"[1550.099142723642, 1286.9500037967948, 912.6742640573196]","[22.378765338621292, 5.1665492298037545]","[1527.1213993701515, 1228.801793787041, 942.5620448619019]"
"[1527.1213993701515, 1228.801793787041, 942.5620448619019]","[18.546104115533208, 21.90135287147838]","[1517.5514688678898, 1170.8716670340475, 989.5277563884148]"
"[1517.5514688678898, 1170.8716670340475, 989.5277563884148]","[12.723445912225891, 4.009902222955857]","[1515.3612085809243, 1148.027139257535, 1009.9526684314667]"
"[1515.3612085809243, 1148.027139257535, 1009.9526684314667]","[21.17061633056179, 9.210757984243466]","[1529.0605940721543, 1109.050864633489, 1066.3426749147245]"
"[1529.0605940721543, 1109.050864633489, 1066.3426749147245]","[22.006737205041972, 4.17537157702745]","[1555.8963622098809, 1098.2631241819695, 1111.1410216250413]"
"[1555.8963622098809, 1098.2631241819695, 1111.1410216250413]","[28.01661918962078, 9.224262685275196]","[1609.3158859307796, 1112.1966466003978, 1167.0675133466657]"
"[1609.3158859307796, 1112.1966466003978, 1167.0675133466657]","[1.4551898739598512, 6.6697670965052485]","[1633.12093532728, 1123.9389616007845, 1187.380642171772]"
"[1633.12093532728, 1123.9389616007845, 1187.380642171772]","[3.767811004198646, 26.317426113663224]","[1674.6437490637973, 1132.5996672604358, 1235.8879586266912]"
"[1674.6437490637973, 1132.5996672604358, 1235.8879586266912]","[4.022358332312372, 16.811899963235447]","[1693.6548726425287, 1125.449469157003, 1269.7402677814782]"
"[1693.6548726425287, 1125.449469157003, 1269.7402677814782]","[11.043737966836225, 14.45428972206414]","[1713.6796679624167, 1105.4680114719647, 1318.2669245595823]"
"[1713.6796679624167, 1105.4680114719647, 1318.2669245595823]","[1.2655573317225466, 15.24802067853506]","[1718.9356686580334, 1089.6830332646462, 1341.665469848889]"
"[1718.1455292752125, 1088.650494772496, 1341.5622757697088]","[17.568661321943058, 8.963129262336137]","[1682.6979301815431, 1042.3366463083075, 1337.358532420252]"
"[1682.6979301815431, 1042.3366463083075, 1337.358532420252]","[17.078486132629873, 27.86120738214233]","[1625.2518220195725, 966.3439786007568, 1333.3081432954425]"
"[1625.2518220195725, 966.3439786007568, 1333.3081432954425]","[20.066067010612873, 12.659734611351727]","[1581.5083822807264, 909.9147889908154, 1330.3619218935123]"
"[1581.5083822807264, 909.9147889908154, 1330.3619218935123]","[20.103540320301974, 17.809415722422525]","[1533.0143114984446, 833.4273329205431, 1342.2195644748479]"
"[1533.0143114984446, 833.4273329205431, 1342.2195644748479]","[12.480542063578328, 0.9596377587650262]","[1523.5191425192202, 812.4199515167631, 1350.5100435104139]"
"[1523.5191425192202, 812.4199515167631, 1350.5100435104139]","[19.203026213700795, 1.7717819672037904]","[1520.5718150234832, 784.6545766410911, 1373.503492767241]"
"[1520.5718150234832, 784.6545766410911, 1373.503492767241]","[21.271690587469063, 1.3260132778256428]","[1533.4714137166561, 766.5478045667863, 1407.3251851246605]"
"[1533.4714137166561, 766.5478045667863, 1407.3251851246605]","[11.110802547841152, 25.133049123930885]","[1571.2735758148929, 744.6677715962469, 1478.4461065774835]"
"[1570.2749478915723, 744.0568069548722, 1477.692218283591]","[7.071612739986294, 19.67963966499655]","[1545.1460837546758, 707.0209191688826, 1480.1096297715287]"
"[1450.6882505789217, 586.6345373123987, 1474.28102353918]","[12.417520907306574, 10.040877351303477]","[1420.8384072128433, 546.4907130145307, 1475.6248179707231]"
"[1420.8384072128433, 546.4907130145307, 1475.6248179707231]","[18.913435870314682, 27.78164703076507]","[1365.5189092757414, 477.34294965947703, 1475.1428580275235]"
"[1365.5189092757414, 477.34294965947703, 1475.1428580275235]","[11.860935632920569, 21.191738798744904]","[1305.412289122854, 420.77381642988433, 1462.1911655433328]"
"[1305.412289122854, 420.77381642988433, 1462.1911655433328]","[11.1148650587467, 24.678109659809262]","[1244.1060752637213, 387.6443814994614, 1434.720602245643]"
"[1244.1060752637213, 387.6443814994614, 1434.720602245643]","[27.161303921880375, 5.724382498909172]","[1191.6018233959403, 360.6025312175859, 1416.8937947215838]"
"[1191.6018233959403, 360.6025312175859, 1416.8937947215838]","[9.958055009424514, 21.00613709777461]","[1146.6711870634667, 331.04079996511, 1412.7364691411983]"
"[1146.6711870634667, 331.04079996511, 1412.7364691411983]","[19.53331892776804, 27.76977484964959]","[1055.975291729849, 320.0108384788553, 1384.5271455424554]"
"[1055.975291729849, 320.0108384788553, 1384.5271455424554]","[5.618910908277854, 12.459340708910672]","[1027.6947034078555, 327.5793696381993, 1371.9558314364788]"
"[1027.6947034078555, 327.5793696381993, 1371.9558314364788]","[15.793060246149143, 18.248549502566718]","[974.3971697080508, 353.07880754168747, 1344.1412441908997]"
"[974.3971697080508, 353.07880754168747, 1344.1412441908997]","[18.780814941601758, 11.560242445667518]","[910.2981666637476, 389.563181308732, 1314.7126044240163]"
"[910.2981666637476, 389.563181308732, 1314.7126044240163]","[21.536493041435506, 6.493646618984465]","[863.1470500872316, 410.59141500315127, 1307.804736982662]"
"[863.1470500872316, 410.59141500315127, 1307.804736982662]","[29.116653016845653, 4.254132390806882]","[827.9589910925903, 415.102313810776, 1326.67241281752]"
"[827.9589910925903, 415.102313810776, 1326.67241281752]","[28.607526937518287, 11.69109060436612]","[818.6048983886733, 391.32684506168243, 1391.628793775815]"
"[818.6048983886733, 391.32684506168243, 1391.628793775815]","[17.76404308675696, 3.721577884051528]","[831.5023757835572, 371.5921970839808, 1426.8200590592005]"
"[831.5023757835572, 371.5921970839808, 1426.8200590592005]","[10.05405825443854, 3.528067857544248]","[844.4347838472429, 356.64787139577885, 1448.1609110078687]"
"[844.4347838472429, 356.64787139577885, 1448.1609110078687]","[6.37398862250148, 4.278559495496614]","[860.539555347783, 339.58116307910836, 1470.4174666801805]"
"[860.539555347783, 339.58116307910836, 1470.4174666801805]","[25.70454424260167, 5.475932215135312]","[904.5083422473725, 296.0650962121168, 1515.4242380254746]"
"[904.5083422473725, 296.0650962121168, 1515.4242380254746]","[0.3350640789148407, 13.64194606284525]","[926.153934097664, 275.23268273331934, 1534.9052054262438]"
"[926.153934097664, 275.23268273331934, 1534.9052054262438]","[24.61936344635767, 13.736675757897022]","[993.9520417828267, 214.82816706440053, 1600.2091430073287]"
"[993.9520417828267, 214.82816706440053, 1600.2091430073287]","[11.628344238736227, 3.9623703982229195]","[1018.0286492424513, 193.24888273521793, 1618.677661141467]"
"[1019.3695955722046, 192.32049390805963, 1620.217853369429]","[10.1123411853464, 7.986703391758149]","[1037.448436931923, 188.16179020324503, 1651.5438048360966]"
"[1037.448436931923, 188.16179020324503, 1651.5438048360966]","[3.398280343381325, 25.633856404804117]","[1056.613921725192, 202.53063862904796, 1696.4391470322448]"
"[1056.613921725192, 202.53063862904796, 1696.4391470322448]","[2.9430455139938294, 12.051449188219882]","[1058.0553182656188, 221.32025779435554, 1714.9542549322298]"
"[857.8029062834247, 370.9973396512298, 1570.3229941729471]","[5.628100007354214, 11.118509496327325]","[1359.484512147987, 1178.3886535308502, 797.1423328178287]"
"[1359.484512147987, 1178.3886535308502, 797.1423328178287]","[15.246005958797792, 15.145951339207318]","[1372.8724367887971, 1224.8472262671821, 762.3409786272872]"
"[1372.8724367887971, 1224.8472262671821, 762.3409786272872]","[22.44286770046691, 24.187950307792686]","[1404.726508657016, 1314.1561871116119, 702.7953358722083]"
"[1404.726508657016, 1314.1561871116119, 702.7953358722083]","[29.782123474814398, 4.16968930866164]","[1410.7594249001343, 1365.0875176868908, 654.7842354123667]"
"[1410.7594249001343, 1365.0875176868908, 654.7842354123667]","[13.519385613803141, 22.57612662854817]","[1407.4214417407416, 1408.2909620783582, 603.4848089816245]"
"[1407.4214417407416, 1408.2909620783582, 603.4848089816245]","[12.11341909113184, 25.068130815409685]","[1419.6065494868712, 1458.6000230858426, 563.5592917750722]"
"[1419.6065494868712, 1458.6000230858426, 563.5592917750722]","[12.989963709280621, 0.19083110729828823]","[1433.8347081180364, 1496.5237299167475, 540.5530225647935]"
"[1433.8347081180364, 1496.5237299167475, 540.5530225647935]","[7.541551404636186, 8.947077838171126]","[1438.5683049995444, 1517.3384171467028, 524.2418985060824]"
"[1438.3521442884041, 1519.6603604026297, 521.4475342534952]","[6.506012898031872, 27.234896036695417]","[1409.2812920794559, 1539.6004937012524, 461.27796414433243]"
"[1409.2812920794559, 1539.6004937012524, 461.27796414433243]","[25.489099847775773, 17.213446048841877]","[1389.8387489140493, 1574.2872634887733, 397.33108106838307]"
